"(Intercept)" "bio1" "bio12" "bio15" "bio16" "bio17" "bio4" "bio5" "bio6" "et0" "prop_bee_angios" "srad" "wind.1" "df" "logLik" "AICc" "delta" "weight"
"4079" 0.910930496342002 NA -0.000288013638104982 -0.0052621795875 0.000468719498884211 NA -4.79926744983302e-05 0.00110737154177757 0.000405257432800192 -0.000267824592003914 1.46822374656561 7.32329719748296e-06 0.0194375867865279 14 25.7386967846509 -12.1260422179505 17.3645309494338 2.54703142709875e-06
"3952" 0.836626016569148 -0.000610227544002059 -0.000292474998888978 -0.00558200745449255 0.000459457624821018 NA -7.74439016242903e-05 0.00235576160850331 NA -0.000329606821407362 1.5754512300464 1.07163903393312e-05 0.0243057275987247 14 25.7322756354789 -12.1131999196065 17.3773732477778 2.53072895467734e-06
"3776" 1.31173126683529 -0.00183988928283273 -0.000500801707831468 -0.00501792781692045 0.000883320824663595 0.000681476527350829 -1.73564944793348e-05 NA 0.00220224742527609 NA 1.00743930022773 -1.4465396386111e-05 -0.00371912618815665 14 25.7279248256892 -12.104498300027 17.3860748673573 2.51974215244078e-06
"3502" 1.23607125046416 -0.00149274635915874 NA -0.00168116181926211 -0.000152320588629219 NA -1.2933121740087e-05 NA 0.00142106818220093 9.09821886002651e-05 NA -2.53349983964843e-05 -0.0155794835412105 12 22.0443595454323 -12.0887190908645 17.4018540765197 2.49994059913779e-06
"3042" 0.501850766669519 0.00115530227183171 NA NA NA NA 1.6945748974315e-05 -0.000758462814723976 0.000437903586789346 -8.33998041396723e-05 0.562185502014631 NA 0.0124685291462042 11 20.3315927318812 -12.0631854637623 17.4273877036219 2.46822719393564e-06
"1851" 0.872425384846405 NA -3.29132502064186e-05 NA -3.17942494091196e-05 0.000110931108228684 -2.98268498675627e-05 NA NA 7.06110097738464e-05 0.278039815875516 -2.09948985346548e-05 NA 11 20.3293243207981 -12.0586486415962 17.4319245257881 2.4626345855789e-06
"3534" 1.25301455088082 -0.0011503597361336 NA -0.00155554159036244 -0.000141413821363113 NA NA -0.000553119300479369 0.00155452585755049 0.000112115861391583 NA -2.6080523632424e-05 -0.0173755197452896 12 22.026621647772 -12.0532432955439 17.4373298718403 2.45598787549916e-06
"4048" 1.19293346244989 -0.00284477671176541 -0.000305788507434846 -0.00486776723367353 0.000557892684816652 NA NA 0.000896678526670578 0.00295812548775158 -0.000134733990802145 0.921141148914125 -6.18176877127481e-06 0.000537621072000782 14 25.7010260040916 -12.0507006568318 17.4398725105525 2.45286751448271e-06
"2427" 0.522609068205274 NA -2.03411044317003e-05 NA -4.69034086411711e-05 -3.33556070180241e-05 -1.84976695333974e-05 0.000912854991380683 NA -0.000116704952592138 NA NA 0.00861112532439449 11 20.3165640816667 -12.0331281633334 17.4574450040509 2.4314104169711e-06
"1920" 0.95298219068612 -0.00035211335490438 -0.000492806400935902 -0.00564778563523515 0.000792844610140234 0.000659089319870582 -7.31931686359758e-05 0.00147033017271742 NA -0.000230037514915403 1.48848233027922 1.02192402168174e-05 NA 14 25.6740979603778 -11.9968445694042 17.49372859798 2.3876979728891e-06
"2620" 0.500507724789418 0.000426547507743029 -0.000121385546102483 NA 0.000155566186700599 0.000290591529444958 -1.30747808278941e-05 NA NA NA 0.237567772468644 NA -0.00285021153206386 11 20.2886521323458 -11.9773042646916 17.5132689026926 2.36448338958476e-06
"4016" 1.19187383396124 -0.000954414185657542 -0.000282376243560518 -0.0049528505973035 0.000483393370420418 NA -1.4506878653083e-05 NA 0.00171149212048548 -0.000107588641400928 1.09913542898252 -5.12370875672136e-06 0.000726963289448778 14 25.658777883361 -11.9662044153707 17.5243687520135 2.35139703264934e-06
"3904" 0.926154093227749 0.00114519056760135 -0.000542756366626222 -0.00524713929527765 0.000924551546059099 0.000817629677089476 -4.46188959094933e-05 NA NA -0.00019238570476366 1.52597912487737 5.93956664374547e-06 0.0176454428581769 14 25.6565012725264 -11.9616511937014 17.5289219736828 2.34604990566137e-06
"3565" 1.17389418020973 NA NA -0.00162722483246009 -0.00014845229169295 NA -5.39289566014979e-06 -0.000896336964265685 0.00077836323671303 9.77034248030397e-05 NA -2.21022078685648e-05 -0.0136878495499804 12 21.9760617533163 -11.9521235066325 17.5384496607517 2.33490026963351e-06
"3808" 1.33291485893395 -0.00291301679613658 -0.000469956089933276 -0.00483200292521545 0.000853125632693144 0.000552683931793288 NA 0.000273409595175587 0.00308060913665888 NA 0.820311266462386 -1.60521044747942e-05 -0.00626647711891754 14 25.6513667851515 -11.9513822189516 17.5391909484327 2.33403501359128e-06
"3387" 0.853159608205939 NA 6.2217461327395e-06 NA -0.000105409853412276 -1.89576525169366e-05 -2.35261669930506e-05 NA NA 6.81142023730768e-05 NA -1.86091240273342e-05 -0.00458719050352739 11 20.2744004880614 -11.9488009761229 17.5417721912614 2.33102460109019e-06
"3824" 1.39079547536509 -0.0034104796046109 -0.000279905279900868 -0.0050148538232911 0.000486874102554077 NA -2.43273138496269e-05 0.00104452831735645 0.00272488023430626 NA 0.815795563637671 -1.88374398762755e-05 -0.00855096319201985 14 25.6314657554542 -11.911580159557 17.5789930078273 2.2880444610211e-06
"3310" 1.1012173027837 -0.00132321986602316 NA -0.0016487986447757 -0.000163830103455129 NA -1.85805663589091e-05 0.000498177813475269 0.0011352193984549 NA NA -1.75285425453769e-05 -0.00894085967393136 12 21.9408238372163 -11.8816476744326 17.6089254929517 2.25405600676568e-06
"1518" 1.1296133682563 -0.00102683837078848 NA -0.0015687889280967 -0.000139867337191727 NA -1.50717622513437e-05 0.00013484643445914 0.00109974210705435 5.37609305215766e-05 NA -2.4266434910581e-05 NA 12 21.9390610909942 -11.8781221819884 17.6124509853959 2.25008617798366e-06
"4040" 1.26589849025279 -0.000860527748409552 -9.01010733951059e-05 -0.0027667917008812 NA NA NA -0.00048746945804077 0.0018035271978931 -2.42705080763541e-05 0.671723715720791 -1.57664159148833e-05 -0.0140204820262409 13 23.7221436801588 -11.8653399918965 17.6252331754877 2.23575151923475e-06
"3448" 0.995354882297523 -0.000107965323617468 -4.63180921007283e-05 -0.00400020104076521 NA -0.000459997607460625 -3.58790166475734e-05 0.000622374365616205 NA -7.96234785182207e-05 NA -1.82448552924895e-06 -0.00209968073455424 13 23.6862169158445 -11.7934864632679 17.6970867041164 2.15685395456426e-06
"4063" 1.00434853288128 NA -0.000493108291112493 -0.00476575771348071 0.000883351740811243 0.000624396121334751 NA -0.000422181579295184 0.00154018956855154 -0.000152668331980031 1.18918389483521 1.34795928714759e-06 0.0110870644817712 14 25.5647861559451 -11.7782209605389 17.7123522068453 2.14045389301638e-06
"3022" 0.832167243463397 0.00126293355950711 NA -0.00153847201554655 -0.000152095013158722 NA NA -0.000922637073291625 0.000351867759464665 -9.49587519554835e-05 0.713021569033981 NA -0.00550685588526098 12 21.8768650787003 -11.7537301574006 17.7368430099836 2.11440300288803e-06
"3643" 0.857661634566635 NA 9.58874382618095e-06 NA -0.000126689542441566 -2.56903773272203e-05 -2.87903611996186e-05 NA NA NA 0.310905846708857 -1.14660107932082e-05 -0.00997654949327516 11 20.157881592329 -11.7157631846579 17.7748099827263 2.07464284949668e-06
"3424" 0.914456938565022 0.00151317694567522 -0.000273796920066591 -0.00382108202088864 0.000462951822491822 0.000174647240571874 NA -0.00110883386138004 NA -3.23425086320496e-05 NA 8.22584477901575e-07 0.000246874162440928 13 23.6433312024767 -11.7077150365324 17.7828581308518 2.06631110803201e-06
"3438" 1.07020402775295 0.000486563489321774 NA -0.00179007297175709 -0.000160512256602623 NA -2.36039764235771e-05 -0.000486828805762503 NA 6.0406606142285e-05 NA -1.74649850268444e-05 -0.00918887490550841 12 21.8304010760325 -11.6608021520649 17.8297710153193 2.01840682927295e-06
"3454" 0.9863847464286 -6.00339458833183e-05 NA -0.00393726425859926 -7.13928491155889e-05 -0.000602496111639044 -3.33670294674959e-05 0.000572261733202451 NA -7.82687821210476e-05 NA -2.0469055247064e-06 -0.00165298420200574 13 23.5960007461429 -11.6130541238648 17.8775190435195 1.97079002001121e-06
"2683" 0.544807660701335 NA -9.0984022852602e-05 NA 9.02044807555993e-05 0.000217853810653742 -2.10847038865454e-05 0.000275568867055588 NA NA 0.186105721446481 NA -0.00782994801627717 11 20.1028244029695 -11.605648805939 17.8849243614452 1.96350634947508e-06
"2798" 0.873073831479532 0.00144635840300278 NA -0.00196343984696176 -0.000164019420710748 NA -2.16062304906552e-05 -0.00105710367698522 -0.000292440860939668 NA 0.618268877517242 NA -0.017646416921373 12 21.7717824657158 -11.5435649314316 17.9470082359526 1.90349161451114e-06
"1887" 0.54911483973492 NA -9.08349027465165e-05 -0.00321647694058159 0.000205339978630215 -0.000376389376543975 NA 0.000905598573466683 NA -0.000139525677168759 -0.104171498146569 1.14542098697737e-05 NA 12 21.7687215095617 -11.5374430191233 17.9531301482609 1.89767401838495e-06
"3423" 0.525831715871757 NA -9.23036505970629e-05 -0.0032387850283492 0.000211766984779281 -0.000380325565016755 NA 0.000970120459827667 NA -0.000154397769078806 NA 1.28381540744504e-05 -0.00034210321819039 12 21.7539279777071 -11.5078559554141 17.9827172119701 1.86980734878974e-06
"3933" 0.59325125405442 NA NA -0.0031293308379835 3.10433378090622e-05 -0.000621071387016302 NA 0.000828941253969331 NA -0.000129616555576979 -0.122967067205541 9.95717364750137e-06 -0.00329743935057658 12 21.7410486898209 -11.4820973796417 18.0084757877425 1.84587997616046e-06
"3927" 0.602750625932488 NA 1.38603842369584e-05 -0.00309952831928567 NA -0.000651602629347215 NA 0.000817380288555757 NA -0.000128327863524113 -0.13304227443257 9.70902527541287e-06 -0.00414363744076238 12 21.7301504773653 -11.4603009547306 18.0302722126536 1.82587240541741e-06
"3917" 0.710125027186427 NA NA -0.00101761998933892 -7.07430591205288e-05 NA NA 0.000202466436893735 NA 2.65691088508881e-05 -0.330507145179275 -7.30333892183077e-06 -0.0127956620135492 11 20.0138588540336 -11.4277177080673 18.062855459317 1.79636697819056e-06
"3919" 0.522141169311283 NA -0.000214226323599196 -0.0032266221685135 0.000430483781679754 NA NA 0.000875273624626719 NA -0.000130231902182164 -0.108707997233701 1.22383888986369e-05 -0.000288988831768065 12 21.7024813172622 -11.4049626345244 18.0856105328598 1.77604457550774e-06
"2040" 1.1770209816488 -0.00297426665614025 -4.69465609015081e-05 -0.00484187740418121 NA -0.000618651866830309 -4.77326865253838e-05 0.00226443553046157 0.00187095590845372 -0.000203775729701278 1.07359632048768 -4.6812838763906e-06 NA 14 25.3760500526604 -11.4007487539694 18.0898244134148 1.77230649499602e-06
"3064" 1.08903076500958 -0.00268308377314378 -4.79573355133703e-05 -0.00490398531986922 NA -0.000627960732224352 -5.25130606864445e-05 0.00244712642188558 0.00160023492315391 -0.000250001172699604 1.1580218495108 NA 0.00507538495459731 14 25.3679135600612 -11.3844757687711 18.1060973986131 1.75794464309937e-06
"3560" 1.32162668831172 -0.00245961680126272 -9.58396824944182e-05 -0.00301633125806082 NA NA -2.47645318087093e-05 0.000808036200652222 0.00180554493929273 1.96758724381143e-05 NA -1.90078282559318e-05 -0.0189011937815354 13 23.4562216865345 -11.3334960046479 18.1570771627363 1.71370111811084e-06
"2911" 0.702584329477442 NA -4.61448841333572e-05 -0.00298432721822645 0.000116845964206599 -0.00043514229695238 NA 0.000546061972959395 NA -4.86080459736111e-05 -0.217537339082308 NA -0.0035956045814356 12 21.6563715018057 -11.3127430036114 18.1778301637729 1.69601083789981e-06
"3679" 0.724417490540218 NA -7.19185410543505e-05 -0.0030863946345007 0.000163399376252284 -0.000358000899035962 NA 0.000254494248333523 NA NA -0.289013099761596 8.15628468363252e-07 -0.0112810688844745 12 21.6045032169821 -11.2090064339642 18.2815667334201 1.61028413178745e-06
"2816" 1.11757738087555 -0.00154884411609467 -0.000546837843031147 -0.00523982912976193 0.000975078070322696 0.00078279080721166 -2.05254320783333e-05 -4.55881303665113e-05 0.0017838289769218 NA 0.86405430504435 NA -0.0144614454369015 14 25.2443921785984 -11.1374330058454 18.3531401615389 1.55367629945305e-06
"2875" 0.669032760665489 NA -3.51862337488567e-05 NA -2.7663585487439e-05 7.21051550448236e-05 -2.22418772710404e-05 NA NA -5.57655772381527e-06 0.174792582536057 NA -0.0162771023114734 11 19.86326726986 -11.12653453972 18.3640386276643 1.54523298089176e-06
"3070" 1.07162474549158 -0.00273688353062448 NA -0.00482044685832388 -5.94521562757326e-05 -0.000793522005556529 -4.56397932064035e-05 0.00235683659336245 0.00171599009352103 -0.000242377784846844 1.09348883737047 NA 0.00514112341519213 14 25.2055868440675 -11.0598223367836 18.4307508306006 1.49454018983437e-06
"3871" 0.788833582048938 NA -5.57670885311159e-05 -0.00315765389795077 0.000127553841033523 -0.000403089229698258 NA NA NA 1.55025891119643e-05 -0.336273082185926 1.72266358451025e-06 -0.0187874827832126 12 21.5085885166197 -11.0171770332393 18.4733961341449 1.46300997827396e-06
"2542" 0.847895768698873 3.5600467793615e-05 NA -0.00165720424763854 -0.000167906518330661 NA -1.75550674859129e-05 8.05850554407475e-05 0.000290767267006517 -6.00241708761776e-05 NA NA -0.0122400785088993 12 21.5056631757877 -11.0113263515754 18.4792468158089 1.45873642928822e-06
"1772" 0.920890279160198 -0.000964148660334354 -5.28652380616437e-05 NA 4.77803134114985e-05 NA 2.5292972362956e-05 -0.000470807150738744 0.00202057675528329 NA 0.357564545330756 -1.87507348662742e-05 NA 12 21.4476961982798 -10.8953923965597 18.5951807708246 1.3765820122401e-06
"1780" 0.927770796213466 -0.000926530466224665 -2.94512688072648e-05 NA NA -5.83007561828282e-05 2.40317894141146e-05 -0.000460575695389085 0.0019688579778108 NA 0.355105820935119 -1.90591325168606e-05 NA 12 21.4393480768143 -10.8786961536285 18.6118770137557 1.3651379729718e-06
"4086" 1.13266188748042 -0.00322440378339629 NA -0.00472447543687576 NA -0.000844033999034268 -3.07918011506248e-05 0.00209427503684122 0.00226359453552299 -0.000179700109234019 0.959361284693873 -6.51308834887368e-06 0.00524497069291505 14 25.1128796015855 -10.8744078518197 18.6161653155646 1.3622140469419e-06
"3756" 0.923631854334917 -0.00152512282177993 -5.31270176099156e-05 NA 5.14085354587053e-05 NA 1.91744924061147e-05 NA 0.00216444255315264 NA 0.341059895378945 -2.09788835227958e-05 0.00304465020690754 12 21.4316511482004 -10.8633022964008 18.6272708709834 1.35467093713419e-06
"3812" 0.927374753362921 -0.000746975741956821 -3.72242956039871e-05 NA NA NA 1.96530765963859e-05 -0.000460965002509706 0.00179925285397766 NA 0.389781112295939 -1.95696229281463e-05 0.00175949833921031 12 21.4304947787024 -10.8609895574048 18.6295836099794 1.35310534236012e-06
"1724" 0.927864846777265 -0.00159986715107053 -8.17490298563908e-05 NA 9.81551943524201e-05 9.0334578307939e-05 1.92344489963235e-05 NA 0.00221160465208966 NA 0.343939749111034 -2.01597688863255e-05 NA 12 21.4304214835867 -10.8608429671734 18.6297302002109 1.35300616998193e-06
"2020" 0.94127450938318 -0.00079305264743672 -3.72120081806373e-05 NA NA NA 2.07735558767269e-05 -0.000507076848269866 0.00184638677103225 7.79634772106672e-06 0.371046897866222 -1.99180428613958e-05 NA 12 21.4295667299829 -10.8591334599658 18.6314397074184 1.3518501771971e-06
"1964" 0.923093362632752 -0.00154737485373392 -5.28877715598201e-05 NA 4.58969402483585e-05 NA 1.97305295967174e-05 NA 0.00218300927735797 -7.58685416406071e-06 0.34290095190687 -1.95414366300498e-05 NA 12 21.4277906171861 -10.8555812343723 18.634991933012 1.34945126979375e-06
"3819" 0.87514877748864 NA -4.91418001087544e-05 NA 4.14297546407313e-05 NA 2.5779678502251e-05 -0.000923313086825737 0.00152714221774434 NA 0.414109567967142 -1.75019658697822e-05 0.00452655138845496 12 21.4242773275713 -10.8485546551427 18.6420185122416 1.34471857519335e-06
"1786" 0.930772413649243 -0.000950152602646595 NA NA -4.99722670014404e-05 -0.000149653738777778 2.4701968294502e-05 -0.000449365685969253 0.00197944889382149 NA 0.339636585683319 -1.92542875487134e-05 NA 12 21.4235108834598 -10.8470217669196 18.6435514004647 1.34368831842724e-06
"3764" 0.933096836201018 -0.00149200185128969 -2.84147189947642e-05 NA NA -6.11693683072451e-05 1.8136873829639e-05 NA 0.00211881146079463 NA 0.335994799236017 -2.1105083333495e-05 0.0022220710760626 12 21.4220777173091 -10.8441554346182 18.6464177327661 1.34176396909772e-06
"1972" 0.927070866657827 -0.00148922527392397 -3.02961282487058e-05 NA NA -5.75574632796549e-05 1.87400479757315e-05 NA 0.00212661590258595 -9.3037240249795e-06 0.343385417331845 -1.96073269303574e-05 NA 12 21.4207551951549 -10.8415103903097 18.6490627770745 1.33999062942183e-06
"1787" 0.878392348731646 NA -8.74728056808709e-05 NA 0.000102979384347022 0.000122546862579849 2.63121357774782e-05 -0.000988292536495161 0.00154737130439779 NA 0.421589996369525 -1.60314365244296e-05 NA 12 21.4198209264699 -10.8396418529397 18.6509313144445 1.33873930276725e-06
"4004" 0.903281851935937 -0.00115445088023681 -3.8288006371147e-05 NA NA NA 1.37399477943756e-05 NA 0.00186602563651188 -2.27994168839671e-05 0.410350452972363 -1.90291108077502e-05 0.00380011461326621 12 21.4161165748877 -10.8322331497754 18.6583400176089 1.33378931561969e-06
"2027" 0.900794149599778 NA -4.74762915111328e-05 NA 3.49680881528427e-05 NA 2.79691660513237e-05 -0.00106356950802027 0.00156977556550176 1.39415059748129e-05 0.381696071531515 -1.76079645506939e-05 NA 12 21.4156489108221 -10.8312978216442 18.65927534574 1.33316569611932e-06
"3827" 0.885219200484984 NA -3.04618684547455e-05 NA NA -4.0989985527007e-05 2.42561068102822e-05 -0.000898464739624206 0.00149142042132643 NA 0.411570210325668 -1.77110801743281e-05 0.0037458203227585 12 21.4155428489363 -10.8310856978726 18.6594874695117 1.33302430554967e-06
"4067" 0.885802113990048 NA -3.67224520738714e-05 NA NA NA 2.10175857203918e-05 -0.00082203664333562 0.001431814098315 -5.20138050859089e-06 0.43403537019308 -1.75668656173096e-05 0.0037513915304457 12 21.4103666202567 -10.8207332405135 18.6698399268708 1.32614209422501e-06
"2035" 0.905250608889605 NA -3.14916780910369e-05 NA NA -3.59287255576945e-05 2.63290053888609e-05 -0.00101986042824858 0.00153240031224741 1.15446314432174e-05 0.384642347536592 -1.77407815838226e-05 NA 12 21.4093716994622 -10.8187433989244 18.6718297684598 1.32482334401376e-06
